Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
318167,B000I73KTI,A29313797NGT9L,Eddie Wannabee,2,3,4,1230422400,Easy and Tasty!,"A nice addition and I am glad I bought it. It does not require butter, something I was worried about, for we all know that a lot of butter takes away the health factor on a regular basis. I used olive oil and skim milk and the final results, over vegetables, fish, eggs benedict, etc, did not disappoint. As a matter of fact I did not announce I had purchased Knorr Classic Sauces, Hollandaise Sauce Mix, 0.9-Ounce (Pack of 24) an no one in my tribe knew about it so I kind of acted the part of the humble chef and presented the sauce with veggies and salmon the first time, and it was a hit. I added pepper, light very light salt, some herbs and the veggies came to life. The first time it ended very thick and with dots of unsolved powder but that was totally my fault but they still ate it with no problems and that must be one of the reasons I love my tribe so much. The trick is to follow the instructions and do not deviate from procedure. The second time it came too thin and that did it. The third which I presented with poached eggs, canadian bacon and english muffins was the crown achievement so far, and earned my respect for these convenient packages. I have yet to reveal the true source of this sauce for I am basking in the wrong perceptions of my tribe that I have upped my game, figuring that I am not lying so far for no one has asked me directly about how this sauce came to be. Another time I used it on a wild salmon and after cooking the salmon partially I covered it with this sauce and added a high quality parmesan on top and let it all brown lightly in the oven. For this creation I received a minor ovation or expressions of it and I was quite satisfied once again. I give it 4 Stars but probably 4.5 would also fit the bill. The WannaBee Chef has a secret weapon on his arsenal of delightful products and the audience can not get enough! Bon Apetit, Mon Cheri!"
524139,B004JGQ15E,A2ZB8B7VQONZA6,"fmwaalex ""fmwaalex""",1,1,5,1305072000,EXCELLENT,"Snackwell Fudge Drizzle Caramel Popcorn, 5.3-Ounce (Pack of 6)<br /><br />Talk about yum and I really mean that, even before I was able to try this out I knew it would be good. First off I am a popcorn fan so that is a plus, add in caramel and chocolate fudge and it equals delicious. The box alone makes them look really good so I couldn't wait to get my hands on them. How right I was about how good these things are, very good indeed.<br /><br />Now when I get these things I usually want to share them a bit so I get various opinions on them. Needless to say I didn't want to do the same here especially after tasting them once. After that first little bag I was hooked but unfortunately every one else caught a peek. After that every one wanted some so I had to share and like me they all loved it. The caramel and chocolate taste is great as one would assume, of course with popcorn underneath all that it was great."
459297,B004ALIV7O,A3HED8SW5DDP9Q,L. Satterlee,0,1,5,1324425600,Sweet only begins to describe it...more chocolate than you can imagine.,"It is sooo chocolatey and rich that you can't eat more than a tiny piece.<br /><br />Slice it all out of the box in about half inch pieces and put it back in or serve it out of box, because if you try to slice it in the box and get a piece out in one piece it's impossible.<br /><br />It's just as described... layers of pastry in chocolate.<br /><br />When I got my small slice I found the best way to eat it was by peeling and eating the thin layers individually.  It is way to rich to eat a piece with a fork, can only eat a tiny bit at a time.<br />It is certainly different, richer and more chocolatey that anything I have ever experienced before...much richer than cheesecake.<br /><br />My niece just informed me the best way to serve it is to slice it as thin as you can.<br />If anyone out there knows how you're supposed to slice/serve it, let me know."
396308,B000633V48,A2YDF9ZS4D9XLU,"rainbow ""busy shopper""",0,0,5,1301961600,Dogs love it,"We first found this product at PetSmart and our dogs loved it. Keeps very well in the refrigerator after it is opened.  We have a Beagle, Chihuahua and a Dautshund and they all love it.  We mix it in with dry dog food and through a little grated cheese on top and the dogs are in dog heaven!!"
524505,B000LRIGE4,A11J0WMGXTB98Y,"O. Bergman ""wgp""",0,0,4,1264896000,Loacker Hazelnut Quadratini 8.8oz,"They make great snacks.  Regretfully, they are not widely available without buying them in case lots."
15564,B000255OIG,AJD41FBJD9010,"N. Ferguson ""Two, Daisy, Hannah, and Kitten""",39,51,5,1233360000,NO waste at all ----  great for training  ----  all dogs love liver treats,"Freeze dried liver has a hypnotic effect on dogs. They LOVE it and will do just about anything for it, so it is a great treat to use for training. (Powdered freeze dried liver is even added to many dog medicines nowadays-- heartworm and arthritis tablets, etc.-- because it causes the dog to scarf the medicine down like a treat.)<br /><br />Freeze dried liver has a dry, hard, yet powdery/easy to chew consistency. It comes chopped/cubed. It is extremely lightweight due to the fact there is so little moisture in the product (thus the low weights on product labels).<br /><br />Even though your dog will love liver treats, you shouldn't overfeed it. The manufacturer recommends 1-2 cubes daily for small dogs, 2-3 cubes for medium dogs, and 3-4 cubes for large dogs.<br /><br />The largest package sizes of liver treats tend to be far more economical. I recommend buying the larger tubs, as you will save lots of money, you'll have a handy treat supply around for a longer time, and your dog will never tire of this product.<br /><br />There is really zero waste with this product. When you near the end of the tub you'll find some powdery bits of dried liver at the bottom. Your dogs will go CRAZY if you sprinkle this dust over their dog food-- it's a wonderful reward that is easy to use.<br /><br />~~~~~~~~~~~~~~~~~~<br />Here's the nutritional analysis:<br /><br />-100% freeze dried liver<br />-NO additives or preservatives.<br /><br />-Crude protein..... not less than 50%<br />-Crude fat..... not less than 5%<br />-Crude fiber..... not more than 3%<br />-Moisture..... not more than 6%"
431137,B001M050CA,AFW4KMLZR6IYY,clucy,3,3,5,1262563200,"Best ""chocolately"" hot chocolate","I agree that this is the best hot chocolate that I've ever had.  Most other flavors and brands are either too watery or not chocolately enough.  Unfortunately, as of Jan. 2010, it looks like Nestle has stopped making this.  It is no longer shown on their website.  I've tried their new ""Dark Chocolate"" flavor and it is too bitter for my taste.  It is NOT a replacement for the Double Chocolate Meltdown.  I encourage everyone to call Nestle and ask them to bring back this flavor!  And if future reviewers care to suggest other similar brands, that would be helpful.  Without the Double Chocolate Meltdown, I may never drink hot chocolate again (and I really need it on cold days; I'm not a coffee drinker)."
225180,B001LNTY70,A1JZRY5ZGW15NS,Grits,0,0,5,1347321600,Best Blue Diamond Almonds,I am so delighted to get these Salt and vinegar Almonds.  None of the stores near me carry them.  They are actually great for my diet.  I can eat as many as I like yet the amount has less calories than if I was eating chips.  I can only eat so many nuts at a time while I can pig out on chips and waste lots of calories. My friends are always digging in my closet to see if I have any when they visit.  Love them.<br /><br />mls
171806,B0012IVZXU,A3RSW3PVJYUOVT,J. Price,1,1,5,1268092800,Heat Peanuts are RARE,"Planters Heat Peanuts, 1.75-Ounce Tubes (Pack of 108)<br /><br />Offered on Amazon as teaser, but not available for order. What gives?"
471723,B000ER1CVK,A22B13EJTZKCTM,"Karissa Eckert ""Devourer of all books fantasy""",0,0,4,1251763200,Great breakfast bar for toddlers!,"My son loves these breakfast bars and I love that he eats them.  They are lower in sugar than some of the other options out there and higher in dietary fiber.  They still have the added vitamins of other toddler cereal bars.  Overall he could eat worse things for breakfast :-)  We use it as a snack on the way to daycare in the morning, he eats his full breakfast later at daycare.<br /><br />I guess my only complaint would be that the bars do break apart pretty easy.  This has lead to tears a few times in the mornings when my toddler is sad that his cereal bar broke.  They also don't stand up to being thrown into the diaper bag very well.<br /><br />Other than that we love these bars!"
369626,B004NNCRKQ,ARW4JGZJVADKS,Twin Mom,0,0,5,1349308800,Yummy sweet treat.  Guilt free.,"All these flavors are delicious.  Its a little chewy sweet treat and its organic and vegan.  The rosemary is subtle, but I'm eating these now (fall) because rosemary has some antibacterial benefits."
515558,B003BMLTKO,A3CQ8090OIK5HY,Roberto Quinones,0,0,5,1324598400,This rice is fabalous,"Looking for a cheaper $3.40 a pound brown rice I was purchasing before, I found this rice, it arrived open but I contact amazon and they immediately send me a replacement bag. The rice taste delicious and it was fast to cook.At $1.90 per pound this is a great buy!"
371284,B000FFLXR4,A3DMCDL1P75O4M,Ms T Momma,0,0,5,1202688000,We LOVE these pretzels,"This is the only gluten-free, soy-free and casein-free packaged snack I can't live with out. My whole family loves them. Some bags give the impression of having less salt than others but the crunch is always right on. Even if I didn't have to eat gluten-free these would be my top choice for snack food. They are great in chili or soups as a substitute for crackers too. I am so glad to be able to buy an entire case!"
372296,B0040HLH9M,A1348O4HTPWSBS,Morgan Delancy,0,0,4,1331424000,Nu-salt,Just what I needed. Just wish I didn't have to buy in large bulk. But at least I will never run out!
223694,B006BXV130,AGXV8E7XK9J6H,"Brian Koch ""Aspiring Photographer""",0,0,4,1332633600,Like a S'more Minus the Marshmellow,"These kind of remind me of the flavor and consistency of a s'more, they are surprisingly chocolatey despite the somewhat small about that is in each one and they are not super hard, so it's almost like graham crackers covering them.  Me and my wife ended up finishing off the first box in two days an buying 3 more we liked them so much."
